RequestTime,tripDistance,lat,lon,street_marker,aim_marker
23366,11319.396605633388,41.145588,-8.610813,A477,A5477
23374,2141.6048323462105,41.144553,-8.61237,A478,A5478
23387,8787.035378552715,41.158584,-8.683101,A479,A5479
23411,1126.8055149776544,41.147721,-8.614971,A480,A5480
23418,2343.039752978372,41.144634,-8.606493,A481,A5481
23488,11305.806131296502,41.145516,-8.610705,A482,A5482
23518,1394.4356263201594,41.159097,-8.611974,A483,A5483
23520,1351.4647832679652,41.157333,-8.652141,A484,A5484
23528,5064.78295344033,41.161167,-8.604171,A485,A5485
23553,8839.392781753795,41.161068,-8.640684,A486,A5486
23579,5021.17176859888,41.166864,-8.613324,A487,A5487
23581,7517.421062053475,41.166864,-8.613333,A488,A5488
23719,8534.460729722314,41.182731,-8.600094,A489,A5489
23720,3282.338503359936,41.158377,-8.57637,A490,A5490
23732,3829.780866089275,41.180175,-8.604873,A491,A5491
23745,5602.478656901591,41.151627,-8.613918,A492,A5492
23752,1628.928312745457,41.141277,-8.614062,A493,A5493
23755,3057.6053208818817,41.163201,-8.584218,A494,A5494
23767,9208.74143748037,41.160825,-8.62866,A495,A5495
23779,11043.173010821383,41.146308,-8.579025,A496,A5496
23781,7913.2414415571475,41.186835,-8.603199,A497,A5497
23805,12765.51957100092,41.141277,-8.614098,A498,A5498
23819,3240.2425938993674,41.167359,-8.649495,A499,A5499
23827,5614.767765464363,41.182389,-8.567703,A500,A5500
23911,8815.609872036943,41.161293,-8.640684,A501,A5501
23928,1645.5465222418572,41.149116,-8.59923,A502,A5502
23949,4709.934662889452,41.148279,-8.653059,A503,A5503
23979,7242.360212806891,41.157027,-8.595972,A504,A5504
24016,2511.664611383452,41.159268,-8.579997,A505,A5505
24025,980.0887699140512,41.129955,-8.604621,A506,A5506
24034,2437.69254056861,41.154345,-8.649639,A507,A5507
24058,2526.496190473608,41.175432,-8.627742,A508,A5508
24071,2276.15503312148,41.145651,-8.610939,A509,A5509
24077,5261.930797390992,41.167476,-8.603523,A510,A5510
24089,4831.219226425195,41.169285,-8.6526,A511,A5511
24102,877.278742179595,41.181183,-8.582742,A512,A5512
24103,3447.1811479195885,41.16654,-8.649774,A513,A5513
24119,2830.386502467204,41.161095,-8.604126,A514,A5514
24137,648.6285338739208,41.183262,-8.608203,A515,A5515
24163,1785.9670002783428,41.144463,-8.606484,A516,A5516
24167,2077.566045600084,41.169798,-8.623035,A517,A5517
24259,7298.209694790324,41.182731,-8.600166,A518,A5518
24260,3965.835401736534,41.166873,-8.627013,A519,A5519
24270,4385.897626794831,41.170779,-8.665497,A520,A5520
24281,1826.7249705233053,41.147946,-8.619813,A521,A5521
24319,2595.7691325320843,41.166927,-8.62713,A522,A5522
24324,3006.897830384665,41.166855,-8.613234,A523,A5523
24333,2686.1879085251903,41.147973,-8.619831,A524,A5524
24338,2677.0766897004323,41.151564,-8.564481,A525,A5525
24352,16182.16514123209,41.200983,-8.510175,A526,A5526
24356,1796.8454537973985,41.175378,-8.627751,A527,A5527
24366,2581.8298307353166,41.1516,-8.568369,A528,A5528
24438,1662.3565310370575,41.167467,-8.649927,A529,A5529
24468,3661.797358677299,41.151969,-8.627085,A530,A5530
24500,1357.909580522101,41.144481,-8.606502,A531,A5531
24587,5081.82231075029,41.160735,-8.569971,A532,A5532
24590,2504.0862499736763,41.164461,-8.632287,A533,A5533
24627,2561.672185897663,41.149152,-8.599239,A534,A5534
24641,2452.6194356957194,41.164938,-8.642124,A535,A5535
24651,1643.485894056801,41.170644,-8.665623,A536,A5536
24704,3485.8335116695253,41.157378,-8.630145,A537,A5537
24764,2634.8893422328274,41.147514,-8.572671,A538,A5538
24783,2386.0537840368725,41.162544,-8.614305,A539,A5539
24785,4039.970796721031,41.159736,-8.639883,A540,A5540
24821,1189.7067847342598,41.144544,-8.606547,A541,A5541
24852,1198.427678184798,41.144544,-8.606493,A542,A5542
24857,1907.5178186686496,41.180571,-8.582526,A543,A5543
24863,3258.059260957067,41.16096,-8.628894,A544,A5544
24888,6272.395641264632,41.1795,-8.624322,A545,A5545
24945,3561.563473464019,41.1489,-8.672769,A546,A5546
24977,3070.854213767277,41.175396,-8.627742,A547,A5547
25046,2269.992652333112,41.174739,-8.624511,A548,A5548
25055,3598.787881787506,41.154309,-8.64981,A549,A5549
25088,7334.169437684559,41.182677,-8.600076,A550,A5550
25089,2315.756838816834,41.166837,-8.613144,A551,A5551
25093,2959.692101161007,41.169483,-8.637237,A552,A5552
25098,3640.590362340514,41.154291,-8.649549,A553,A5553
25139,3098.465853808329,41.173551,-8.654742,A554,A5554
25163,3124.4799203652083,41.155794,-8.622612,A555,A5555
25170,1531.26633110373,41.154372,-8.609076,A556,A5556
25188,1766.0318815343774,41.146479,-8.579781,A557,A5557
25192,3879.4996950055247,41.18274,-8.600184,A558,A5558
25199,2855.928821890966,41.142807,-8.596431,A559,A5559
25204,3038.3055918734563,41.142717,-8.574696,A560,A5560
25218,1750.460241401833,41.156559,-8.641611,A561,A5561
25221,5390.791648630985,41.169735,-8.589258,A562,A5562
25235,1291.0641112669628,41.154354,-8.613324,A563,A5563
25258,7451.471593726698,41.179545,-8.624349,A564,A5564
25264,6596.405158716613,41.149179,-8.599239,A565,A5565
25295,1076.966161141385,41.140485,-8.616033,A566,A5566
25300,10089.94824638139,41.236965,-8.670015,A567,A5567
25340,7462.607014028816,41.179509,-8.624421,A568,A5568
25353,2287.070343072004,41.141142,-8.613963,A569,A5569
25402,2058.1652402311875,41.15682,-8.653878,A570,A5570
25430,6556.977427170263,41.164407,-8.660961,A571,A5571
25462,3170.093902113224,41.166054,-8.569719,A572,A5572
25471,3787.450460910216,41.171904,-8.634042,A573,A5573
25484,9774.128373232228,41.154822,-8.630496,A574,A5574
25529,2136.05237260912,41.149413,-8.611137,A575,A5575
25530,5572.917698399158,41.179986,-8.583075,A576,A5576
25532,2569.257387016852,41.17086,-8.627373,A577,A5577
25539,2699.7256134500813,41.158233,-8.593191,A578,A5578
25550,1948.299271471053,41.163174,-8.584353,A579,A5579
25564,3705.333842380262,41.178321,-8.606394,A580,A5580
25568,7045.880044487616,41.155524,-8.680428,A581,A5581
25586,2721.5568237387856,41.156433,-8.641719,A582,A5582
25590,1851.170777749428,41.154525,-8.600508,A583,A5583
25628,1407.2997936951615,41.174964,-8.606853,A584,A5584
25638,3177.265222821444,41.175603,-8.614854,A585,A5585
25644,2814.8268689525835,41.178177,-8.631036,A586,A5586
25655,1840.5079871786068,41.141277,-8.613999,A587,A5587
25679,717.3510817820537,41.140692,-8.615601,A588,A5588
25709,4046.086193891606,41.15088,-8.650683,A589,A5589
25714,1063.1258866509418,41.154372,-8.613297,A590,A5590
25745,773.0003668090316,41.141187,-8.613963,A591,A5591
25778,1224.0014007533766,41.159079,-8.611902,A592,A5592
25788,1343.320440839395,41.208462,-8.688402,A593,A5593
25789,2784.8498019504987,41.162616,-8.591301,A594,A5594
25875,5501.382906661056,41.166864,-8.61336,A595,A5595
25889,857.7681704094475,41.170302,-8.660682,A596,A5596
25916,6959.6632087825965,41.208084,-8.556084,A597,A5597
25962,4015.810204310804,41.175558,-8.666226,A598,A5598
25970,1745.9848471087005,41.147595,-8.609058,A599,A5599
25987,8012.827972633118,41.161068,-8.621037,A600,A5600
25987,4734.566479003036,41.149395,-8.611128,A601,A5601
26063,1819.2359951995152,41.144571,-8.606511,A602,A5602
26087,4302.478175070142,41.152725,-8.567055,A603,A5603
26106,1788.0149053300488,41.177196,-8.609355,A604,A5604
26126,1789.608557486329,41.171445,-8.668548,A605,A5605
26207,11366.065748325194,41.146074,-8.606907,A606,A5606
26250,9483.709910709642,41.153274,-8.645634,A607,A5607
26259,2248.212372365176,41.171283,-8.651475,A608,A5608
26273,2946.5772675195403,41.15745,-8.644095,A609,A5609
26299,2910.633041882817,41.169141,-8.651736,A610,A5610
26311,3711.9834302174377,41.148612,-8.585613,A611,A5611
26314,1922.7685832054783,41.190399,-8.580339,A612,A5612
26317,3828.884385388933,41.154966,-8.630712,A613,A5613
26329,2314.700182205397,41.157639,-8.593767,A614,A5614
26340,1465.2007294923292,41.170725,-8.665632,A615,A5615
26350,1549.9865868290951,41.157414,-8.630145,A616,A5616
26351,1351.6670544446315,41.15763,-8.604576,A617,A5617
26417,2862.5173533077623,41.169438,-8.646354,A618,A5618
26418,1928.1710328869133,41.149161,-8.599257,A619,A5619
26446,6129.434600476449,41.177601,-8.646525,A620,A5620
26451,2279.944758134017,41.184198,-8.610885,A621,A5621
26457,4552.4571859615735,41.15385,-8.674128,A622,A5622
26474,4121.863372477881,41.167107,-8.599869,A623,A5623
26502,1895.2252362452336,41.167314,-8.649558,A624,A5624
26503,3374.6943868512194,41.154273,-8.638218,A625,A5625
26503,3402.503012681236,41.160798,-8.628849,A626,A5626
26509,2245.84575237243,41.147991,-8.619813,A627,A5627
26511,3600.8314362286897,41.17698,-8.625213,A628,A5628
26515,1348.6023704718502,41.152446,-8.635302,A629,A5629
26524,2226.382026763864,41.16105,-8.621046,A630,A5630
26544,1764.3040886886124,41.166396,-8.632854,A631,A5631
26556,1983.0975325561528,41.161113,-8.604846,A632,A5632
26571,3490.9720544197976,41.159286,-8.636751,A633,A5633
26572,1104.92235649842,41.145705,-8.610831,A634,A5634
26584,11766.001759940158,41.143185,-8.609265,A635,A5635
26609,7816.032898449639,41.169771,-8.589267,A636,A5636
26634,7277.284022554232,41.148504,-8.585622,A637,A5637
26647,7344.838575160184,41.148504,-8.585649,A638,A5638
26660,554.4675224967311,41.141187,-8.613846,A639,A5639
26665,1059.4258483166127,41.157765,-8.627616,A640,A5640
26666,1555.9257029263863,41.149143,-8.59923,A641,A5641
26708,4081.360202414896,41.148594,-8.585622,A642,A5642
26728,2440.069754081286,41.160411,-8.609562,A643,A5643
26729,1212.1818563291092,41.170752,-8.665695,A644,A5644
26735,1753.5646671700815,41.170698,-8.665668,A645,A5645
26787,2682.283144813886,41.159259,-8.580249,A646,A5646
26788,2936.53492570834,41.164776,-8.583156,A647,A5647
26821,1994.3093335707467,41.144535,-8.606511,A648,A5648
26824,5381.341129713455,41.160825,-8.628894,A649,A5649
26858,2990.639155295013,41.175468,-8.627733,A650,A5650
26867,875.2064683133608,41.169879,-8.608185,A651,A5651
26877,3401.220150766533,41.167755,-8.6121,A652,A5652
26885,7089.5388962737325,41.15205,-8.605998,A653,A5653
26897,7111.976737918198,41.160501,-8.682084,A654,A5654
26927,7212.513912012026,41.145417,-8.607456,A655,A5655
26934,5226.882544717879,41.148909,-8.672796,A656,A5656
26936,605.1839236654341,41.147154,-8.617608,A657,A5657
26954,4609.901213394738,41.180652,-8.582526,A658,A5658
26977,1305.0946737245708,41.15736,-8.628129,A659,A5659
26980,4167.143060608901,41.145597,-8.610849,A660,A5660
27018,1299.4321839054378,41.137695,-8.596548,A661,A5661
27021,2722.9553081065583,41.154507,-8.678871,A662,A5662
27053,3485.4860193827803,41.157288,-8.628102,A663,A5663
27054,7484.087578757727,41.157414,-8.622639,A664,A5664
27057,1542.610502989932,41.148585,-8.615619,A665,A5665
27068,2016.2286833127523,41.161005,-8.628912,A666,A5666
27130,13562.255223176342,41.144274,-8.608905,A667,A5667
27151,4744.785643095967,41.149377,-8.611092,A668,A5668
27153,10251.11156207526,41.160492,-8.615988,A669,A5669
27186,1767.6006268066824,41.160366,-8.609481,A670,A5670
27192,5569.444873175289,41.159349,-8.580006,A671,A5671
27219,4917.465037916989,41.160969,-8.628777,A672,A5672
27230,2287.587653164956,41.159799,-8.639829,A673,A5673
27258,3449.3703375046025,41.157621,-8.627832,A674,A5674
27269,3243.3982623983675,41.170869,-8.638515,A675,A5675
27286,3369.177464085013,41.154336,-8.649414,A676,A5676
27293,3292.01431991889,41.181687,-8.60049,A677,A5677
27303,4907.195013413388,41.1624,-8.633844,A678,A5678
27335,2391.1242095112734,41.177655,-8.646417,A679,A5679
27343,801.0446408968741,41.145624,-8.610957,A680,A5680
27354,4620.520822405339,41.183055,-8.599257,A681,A5681
27357,2881.6331840107664,41.164074,-8.662554,A682,A5682
27368,2794.644245979282,41.175423,-8.627733,A683,A5683
27383,1643.969126597285,41.157378,-8.62821,A684,A5684
27391,11139.62610298417,41.147955,-8.606601,A685,A5685
27393,1688.9533003474762,41.170653,-8.665632,A686,A5686
27402,7427.526737690963,41.145633,-8.607186,A687,A5687
27415,983.3916855959104,41.145624,-8.610876,A688,A5688
27416,10589.841008239446,41.154444,-8.608518,A689,A5689
27419,913.2911751728471,41.169339,-8.603379,A690,A5690
27425,2091.5067685158288,41.161158,-8.604792,A691,A5691
27459,4171.714379979335,41.161023,-8.620956,A692,A5692
27468,964.6033056122716,41.150808,-8.617329,A693,A5693
27471,3467.853887467244,41.148558,-8.585631,A694,A5694
27498,3139.487930285876,41.160996,-8.620974,A695,A5695
27499,892.6533739973111,41.151339,-8.60949,A696,A5696
27519,6368.614719558847,41.161122,-8.604819,A697,A5697
27537,2029.3160633286625,41.141295,-8.613999,A698,A5698
27548,1154.1351286512772,41.142744,-8.602425,A699,A5699
27564,989.8045931630792,41.145651,-8.610867,A700,A5700
27566,989.9387274703824,41.144625,-8.606484,A701,A5701
27610,4959.579080846112,41.177691,-8.646435,A702,A5702
27620,1311.979446161064,41.145642,-8.610822,A703,A5703
27632,4302.563448325034,41.165946,-8.64999,A704,A5704
27639,2902.3050740540407,41.16726,-8.649603,A705,A5705
27641,4130.19623487456,41.162382,-8.597997,A706,A5706
27645,814.2303658852496,41.145606,-8.610795,A707,A5707
27646,2162.8536562127865,41.145633,-8.610759,A708,A5708
27647,545.0917415952536,41.166585,-8.623476,A709,A5709
27661,19014.66397563646,41.179644,-8.602893,A710,A5710
27680,2520.818136054708,41.149143,-8.599239,A711,A5711
27686,7758.355900909267,41.151321,-8.609616,A712,A5712
27691,14414.384584468216,41.158845,-8.644077,A713,A5713
27694,11497.182019310903,41.145777,-8.606826,A714,A5714
27726,3296.7673060196007,41.154228,-8.649243,A715,A5715
27738,4571.423069197757,41.177223,-8.625024,A716,A5716
27738,2819.5451524011746,41.157279,-8.628165,A717,A5717
27754,1128.5696780425983,41.175423,-8.62776,A718,A5718
27777,1265.1403669465872,41.159907,-8.621118,A719,A5719
27789,576.648667842797,41.142105,-8.619327,A720,A5720
27795,5231.768788776426,41.147199,-8.622396,A721,A5721
27797,1956.487217719472,41.149062,-8.611677,A722,A5722
27797,1590.8574036170835,41.167269,-8.64945,A723,A5723
27820,1617.9427053190789,41.16006,-8.640693,A724,A5724
27836,4654.742510646381,41.144337,-8.577009,A725,A5725
27849,2574.4901607400334,41.155776,-8.663679,A726,A5726
27859,3232.71135228937,41.163714,-8.577099,A727,A5727
27874,5531.187447824633,41.151357,-8.609436,A728,A5728
27881,4155.517671074212,41.153598,-8.566263,A729,A5729
27903,2060.1640039575173,41.161023,-8.604153,A730,A5730
27908,913.0696642884994,41.172039,-8.611146,A731,A5731
27962,11395.077931232305,41.145705,-8.606853,A732,A5732
27964,3622.972695887191,41.175558,-8.585289,A733,A5733
27990,8954.70443860748,41.180535,-8.582517,A734,A5734
28008,9364.288940475572,41.151321,-8.609472,A735,A5735
28013,10275.752527924198,41.175189,-8.591166,A736,A5736
28015,3663.6954452354257,41.175459,-8.627742,A737,A5737
28022,2825.091259545668,41.146821,-8.620344,A738,A5738
28023,4953.559527925574,41.16735,-8.649531,A739,A5739
28032,2129.75100567287,41.150232,-8.658657,A740,A5740
28039,3292.728654857316,41.145687,-8.610957,A741,A5741
28039,1409.906594613029,41.162724,-8.591328,A742,A5742
28053,2599.743645520304,41.177385,-8.65728,A743,A5743
28069,5440.215544080446,41.165757,-8.646588,A744,A5744
28086,9757.27293279966,41.154849,-8.630343,A745,A5745
28098,2033.9706665953304,41.148009,-8.619849,A746,A5746
28113,599.4026282721981,41.14251,-8.619057,A747,A5747
28130,1746.4811318208217,41.147892,-8.606403,A748,A5748
28155,4392.852650665111,41.179995,-8.57241,A749,A5749
28163,3470.075813173063,41.148621,-8.58564,A750,A5750
28169,1300.4767202827736,41.157405,-8.630163,A751,A5751
28171,3315.2249789646567,41.148018,-8.619849,A752,A5752
28179,13778.968464220308,41.148522,-8.585631,A753,A5753
28179,946.0415474264668,41.156181,-8.591319,A754,A5754
28180,2464.162409943238,41.162643,-8.591202,A755,A5755
28182,8816.138909633502,41.148522,-8.585613,A756,A5756
28191,3816.279054617753,41.148036,-8.61984,A757,A5757
28192,1695.1773831196676,41.164443,-8.636688,A758,A5758
28208,5985.173633433608,41.163183,-8.584182,A759,A5759
28227,12188.943385257731,41.14854,-8.585604,A760,A5760
28228,1061.9282733851032,41.148378,-8.585685,A761,A5761
28229,2234.4329090375827,41.159925,-8.630928,A762,A5762
28235,2236.46382845132,41.162382,-8.615529,A763,A5763
28255,2554.0632370589124,41.174982,-8.649558,A764,A5764
28268,2192.6566610987875,41.165721,-8.587764,A765,A5765
28275,2710.708564531349,41.151735,-8.609634,A766,A5766
28275,4656.780352196819,41.158251,-8.660592,A767,A5767
28278,1866.662752257392,41.160852,-8.606628,A768,A5768
28295,1347.688968385261,41.144589,-8.606592,A769,A5769
28301,4364.567114598458,41.148414,-8.585649,A770,A5770
28317,3019.165326560863,41.161113,-8.60418,A771,A5771
28327,2040.835191892308,41.169447,-8.646435,A772,A5772
28351,1639.1410309570767,41.161131,-8.604081,A773,A5773
28355,12867.170819122042,41.148504,-8.585604,A774,A5774
28357,2992.015088111132,41.157657,-8.627607,A775,A5775
28373,637.205481505108,41.158746,-8.637057,A776,A5776
28400,1272.0982250460763,41.148522,-8.58564,A777,A5777
28406,611.136221364366,41.145669,-8.610912,A778,A5778
28418,3076.9951012427587,41.167305,-8.649567,A779,A5779
28424,2263.757844047844,41.1597,-8.639829,A780,A5780
28427,3521.471614690543,41.148549,-8.585613,A781,A5781
28467,4331.355073104272,41.142717,-8.574759,A782,A5782
28468,3297.130916087717,41.151447,-8.632413,A783,A5783
28478,3836.3344686164223,41.179059,-8.58906,A784,A5784
28490,1611.1441561975764,41.163111,-8.614476,A785,A5785
28496,1581.778993501516,41.169708,-8.589249,A786,A5786
28513,3595.194122825569,41.175648,-8.668071,A787,A5787
28530,4100.849253545105,41.148531,-8.585703,A788,A5788
28538,2260.931713119954,41.159412,-8.580177,A789,A5789
28551,2379.8442971345,41.154192,-8.649396,A790,A5790
28569,4322.1022484655705,41.146155,-8.61759,A791,A5791
28569,3721.0663095478776,41.176323,-8.615727,A792,A5792
28578,3085.975440812484,41.181948,-8.65971,A793,A5793
28580,8790.484056613157,41.148045,-8.619822,A794,A5794
28582,3867.33413139396,41.145705,-8.610732,A795,A5795
28583,1911.75041596964,41.166054,-8.569782,A796,A5796
28609,1681.0248610858637,41.163381,-8.615808,A797,A5797
28623,1404.5469706672825,41.178933,-8.609211,A798,A5798
28623,3420.904679902719,41.150799,-8.593227,A799,A5799
28632,3792.323315366032,41.148567,-8.585631,A800,A5800
28640,1312.4967777889829,41.157612,-8.627832,A801,A5801
28649,1304.2640291017508,41.149116,-8.633043,A802,A5802
28671,6969.715105097941,41.148558,-8.585649,A803,A5803
28694,6316.201899177104,41.142096,-8.614395,A804,A5804
28702,4707.679687508065,41.148018,-8.61984,A805,A5805
28724,1840.7912704036123,41.148576,-8.585631,A806,A5806
28724,6458.121919229144,41.165955,-8.601975,A807,A5807
28727,859.5805626973739,41.150781,-8.614728,A808,A5808
28729,1286.6806686695763,41.176845,-8.631495,A809,A5809
28739,1852.2957287396664,41.145417,-8.607384,A810,A5810
28761,1851.501700456988,41.148576,-8.585613,A811,A5811
28761,1763.1715094006645,41.168817,-8.611668,A812,A5812
28811,1071.298153039619,41.145579,-8.610867,A813,A5813
28829,274251.8153875956,41.154606,-8.630793,A814,A5814
28845,12556.59822110412,41.135751,-8.601156,A815,A5815
28855,4901.919258587587,41.142699,-8.57475,A816,A5816
28882,1877.1310856806715,41.148549,-8.585649,A817,A5817
28889,1254.7329959279848,41.15907,-8.643753,A818,A5818
28928,2119.234378011772,41.161077,-8.604783,A819,A5819
28933,4301.845917583104,41.169897,-8.601777,A820,A5820
28951,10737.021341889536,41.230881,-8.546913,A821,A5821
